959	25
272	269
539	139
198	439
460	155
771	844
771	644
961	171
100	928
519	460
896	137
961	112
771	139
771	771
771	269
744	774
771	708
206	269
771	269
829	657
139	147
771	771
519	517
397	87
468	75
84	768
807	673
598	534
84	393
896	269
610	5
393	194
399	512
797	535
896	179
644	570
329	137
137	139
787	296
795	136
860	849
437	269
844	210
896	224
397	644
84	912
397	797
539	277
397	833
405	413
76	838
787	334
630	274
797	171
539	47
317	72
901	332
803	287
520	137
169	502
547	50
813	833
539	660
139	49
519	269
803	396
659	79
177	533
519	64
519	994
445	641
519	850
397	791
771	143
912	594
912	671
397	238
944	317
1006	42
771	183
437	269
635	900
535	179
797	680
445	517
137	72
547	311
643	191
644	563
771	269
332	88
771	88
269	671
445	232
961	210
143	612
928	332
643	693
961	399
394	407
937	277
296	984
829	850
41	267
692	923
797	405
484	392
616	774
901	803
771	515
661	307
397	787
896	155
293	72
866	301
81	721
771	147
551	395
277	647
421	361
92	177
771	139
147	335
937	598
397	413
460	164
429	139
928	795
143	139
413	659
944	53
519	829
803	644
206	940
771	492
434	768
269	890
750	202
896	277
462	677
500	139
476	531
787	677
930	201
309	600
797	791
787	393
319	517
896	185
397	912
515	147
413	803
834	287
912	533
829	42
771	661
964	850
415	424
151	787
272	88
519	139
803	210
143	896
539	977
269	768
535	49
582	928
685	791
218	854
669	676
293	640
669	78
982	194
334	41
803	301
771	299
182	157
866	896
645	994
551	296
143	900
838	647
692	645
143	453
669	136
660	543
159	400
405	216
771	139
860	512
771	771
519	958
701	850
264	145
771	709
771	397
397	865
551	800
928	904
771	77
397	512
78	80
578	645
508	279
187	88
159	836
771	397
860	1001
519	277
230	334
413	803
143	578
834	317
675	928
882	123
80	41
643	896
582	644
660	271
167	644
787	775
183	137
928	269
669	813
834	269
143	993
277	139
834	271
928	596
143	834
116	72
452	210
797	277
143	277
771	803
293	823
397	833
805	399
927	682
834	899
793	269
269	171
829	912
659	803
644	49
143	340
280	139
771	551
137	900
643	551
76	139
169	139
771	990
803	860
230	896
484	815
645	72
921	92
834	661
771	397
143	167
787	285
834	602
866	961
866	332
944	271
643	224
75	163
797	421
177	218
797	860
813	944
535	819
269	291
397	271
468	962
665	396
797	159
405	301
797	515
771	901
787	547
771	537
775	900
771	269
175	708
105	896
340	139
519	961
771	72
399	179
183	112
484	271
188	600
536	619
206	269
151	139
643	291
269	645
771	551
771	675
519	76
397	515
829	368
844	834
58	900
797	221
771	424
1006	645
191	345
269	399
143	168
803	79
206	866
437	75
896	298
393	534
151	271
77	11
797	517
397	287
226	774
771	732
787	142
143	533
771	927
397	797
405	900
397	136
927	1010
834	169
937	737
410	72
803	484
797	458
850	466
397	787
831	816
850	108
797	860
413	269
519	143
285	210
519	932
143	336
519	797
91	139
977	301
660	295
834	55
917	332
771	539
771	143
397	139
834	75
787	819
927	395
771	625
866	41
771	151
277	271
834	399
803	269
175	640
139	395
394	549
551	136
898	155
429	896
961	537
921	222
269	75
519	665
959	202
151	269
397	425
771	850
771	582
280	580
143	547
460	92
834	242
645	791
961	990
89	580
555	900
844	93
519	705
896	317
961	91
771	143
515	279
143	271
139	693
191	578
866	927
961	537
329	301
771	429
413	959
834	728
829	517
645	667
578	155
205	171
159	306
813	726
266	139
771	644
582	317
787	394
927	533
123	104
811	785
645	697
309	139
643	594
515	88
860	139
643	293
787	175
151	896
850	644
771	44
771	202
337	277
340	139
964	285
860	860
397	147
833	474
214	480
397	493
304	517
993	142
959	721
901	111
787	692
784	42
81	927
198	884
803	74
397	143
372	295
1006	107
421	630
280	541
787	478
191	903
643	459
803	927
771	139
519	829
797	975
771	775
771	673
183	734
137	269
519	269
140	286
353	431
139	384
602	664
917	282
460	469
787	282
200	537
797	234
771	787
921	267
222	878
645	210
797	775
194	72
917	961
829	204
151	277
813	407
399	769
452	269
280	665
815	139
618	807
901	803
547	837
519	143
397	838
643	535
793	740
410	517
519	407
269	72
903	784
771	896
92	42
143	277
643	912
397	58
413	155
819	369
405	176
397	787
137	674
708	367
84	474
771	644
771	364
397	112
771	285
768	769
61	352
901	139
731	1017
301	900
397	571
834	640
208	919
928	279
405	225
115	79
787	844
896	218
567	800
143	803
911	778
803	460
519	896
397	42
519	535
429	285
996	141
151	137
535	866
664	512
555	892
640	517
16	309
337	45
771	394
787	722
81	413
582	965
397	413
771	782
771	514
271	720
803	865
901	206
57	267
803	396
930	139
813	147
898	163
214	645
882	1007
512	517
143	172
850	944
175	834
397	409
83	423
797	738
928	708
551	773
397	88
861	988
933	431
771	1006
896	919
968	136
277	411
269	140
829	768
797	104
803	896
519	451
643	551
676	91
397	775
787	896
829	139
860	36
145	807
771	555
797	439
771	604
787	602
917	395
787	139
404	104
81	697
771	319
191	72
206	279
787	163
143	961
206	337
377	645
866	993
834	927
143	675
264	838
813	296
